id,name,rating,room,type-of-room,beds,number-of-baths,shared-bath,host-id,host-name,neighbourhood-group,neighbourhood,latitude,longitude,room-type,price,minimum-nights,number-of-reviews,last-review,reviews-per-month,calculated-host-listings-count,availability-365,number-of-reviews-ltm,license
39218950,Rental unit in Madrid,4.16,2,Bedroom,3,1,0,99018982,Juan Y Bea,Centro,Palacio,40.41114,-3.71503,Entire home/apt,256,1,19,26/7/2022,0.38,56,323,0,VT-3590
10052073,Rental unit in Madrid,4.96,1,Bedroom,3,1,0,51588646,Miguel,Tetuán,Castillejos,40.45752,-3.6938,Entire home/apt,256,4,99,28/11/2023,1.04,1,175,6,VT-11291
38786004,Condo in Madrid,4.96,1,Bedroom,2,1,0,89859378,Rafa,Centro,Cortes,40.41841,-3.69922,Entire home/apt,255,2,23,10/12/2023,1.13,2,152,13,NA
36895132,Rental unit in Madrid,5,2,Bedroom,3,1,0,139203467,Selton,Salamanca,Recoletos,40.42360417,-3.686027872,Entire home/apt,255,2,5,21/3/2022,0.1,5,279,0,NA
22764792,Serviced apartment in Madrid,4.8,1,Bedroom,1,1,0,88853220,Jose Manuel,Centro,Justicia,40.42322,-3.70045,Entire home/apt,255,1,99,28/11/2023,1.39,4,71,32,NA
21401356,Rental unit in Madrid,4.78,2,Bedroom,4,2,0,2105590,Reyes,Retiro,Jerónimos,40.4141254,-3.6902562,Entire home/apt,255,1,67,13/11/2023,0.9,34,216,16,VT-21159
751527,Rental unit in Madrid,4.99,4,Bedroom,6,2,0,3951702,Juan Antonio,Centro,Universidad,40.42482,-3.71084,Entire home/apt,255,5,78,3/12/2023,0.6,1,218,13,VT-2053
53714783,Serviced apartment in Madrid,4.9,3,Bedroom,4,2,0,305260999,Pablo,Centro,Palacio,40.42331,-3.710818,Entire home/apt,254,2,68,30/11/2023,2.86,10,0,54,NA
50950298,Rental unit in Madrid,4.76,3,Bedroom,11,3,0,109853331,Daniel,Centro,Sol,40.41778,-3.70324,Entire home/apt,254,1,78,26/11/2023,2.68,11,265,38,NA
14652492,Loft in Madrid,4.86,2,Bedroom,3,2,0,13787659,Pablo,Chamartín,Prosperidad,40.44048,-3.67864,Entire home/apt,254,2,143,21/10/2023,1.62,1,257,9,NA
53627592,Rental unit in Madrid,4.66,4,Bedroom,6,2,0,50262565,Wonder House,Centro,Justicia,40.42122,-3.69883,Entire home/apt,253,1,131,13/12/2023,5.46,5,288,79,NA
31641075,Serviced apartment in Malasaña,4.63,5,Bedroom,9,3,0,193441141,Slow Suites Luchana,Chamberí,Trafalgar,40.43112,-3.69995,Entire home/apt,253,1,51,13/11/2023,0.87,10,276,16,NA
18454806,Rental unit in Madrid,4.77,3,Bedroom,4,2,0,127953232,Inés,Centro,Embajadores,40.41143,-3.69965,Entire home/apt,253,1,194,30/11/2023,2.42,1,290,31,VT-4250
53344201,Rental unit in Madrid,4.58,3,Bedroom,4,2,0,51564174,Álvaro & Tatiana,Centro,Embajadores,40.41129,-3.7078,Entire home/apt,252,1,45,27/10/2023,1.99,16,2,17,NA
13199475,Rental unit in Madrid,4.77,4,Bedroom,6,3,0,23490982,Cristina,Centro,Palacio,40.42008,-3.71025,Entire home/apt,252,2,222,30/11/2023,2.42,1,232,42,NA
53806986,Rental unit in Madrid,4.57,3,Bedroom,5,2,0,430264712,Emilio,Centro,Justicia,40.42002,-3.69997,Entire home/apt,251,1,30,30/6/2023,1.38,52,324,15,NA
21212218,Rental unit in Madrid,4.9,2,Bedroom,4,2,0,87675124,Pedro,Arganzuela,Palos de Moguer,40.40579,-3.6956,Entire home/apt,251,1,220,7/12/2023,2.92,2,0,43,VT-5058
17032903,Rental unit in Madrid,4.78,2,Bedroom,5,2,0,596469,Gabriel Avalos,Salamanca,Lista,40.43199,-3.67421,Entire home/apt,251,1,40,11/12/2023,0.5,31,197,8,NA
53986670,Hostel in Madrid,4.33,1,Bedroom,2,1,0,436008598,Norte Oviedo,Centro,Justicia,40.42281,-3.69665,Private room,250,1,3,16/4/2022,0.13,2,0,0,NA
53826598,Hostel in Madrid,5,1,Bedroom,2,1,0,436008598,Norte Oviedo,Centro,Justicia,40.42274,-3.69667,Private room,250,1,10,16/4/2022,0.42,2,0,0,NA
53439341,Rental unit in Madrid,4.82,3,Bedroom,4,2,0,58180200,Apartamentos Ifema S.L.,Hortaleza,Pinar del Rey,40.47094,-3.64373,Entire home/apt,250,4,11,1/12/2023,0.46,11,25,5,NA
52883540,Rental unit in Madrid,4.97,3,Bedroom,5,2,0,220103569,MadreamsRent,Centro,Sol,40.4162,-3.70515,Entire home/apt,250,3,70,10/11/2023,2.72,83,135,38,NA
47381894,Condo in Madrid,5,3,Bedroom,4,2,0,7334105,Alicia,Retiro,Niño Jesús,40.41552,-3.67111,Entire home/apt,250,32,8,13/10/2023,0.35,1,207,4,NA
43584582,Rental unit in Madrid,4.95,3,Bedroom,3,2,0,3073210,Karyn,Salamanca,Lista,40.42914,-3.67084,Entire home/apt,250,20,19,12/8/2023,1,3,240,11,NA
42401760,Serviced apartment in Madrid,3,1,Bedroom,1,1,0,31772865,CituSpace,Ciudad Lineal,Concepción,40.44275,-3.64035,Entire home/apt,250,1,5,28/7/2022,0.11,42,354,0,NA
39737581,Rental unit in Madrid,5,2,Bedroom,3,2,0,220103569,MadreamsRent,Arganzuela,Chopera,40.39498,-3.69611,Entire home/apt,250,2,11,2/5/2021,0.22,83,0,0,NA
35778907,Rental unit in Madrid,4.75,1,Bedroom,2,1,0,12159960,Julio,Moncloa - Aravaca,Argüelles,40.42361,-3.71194,Entire home/apt,250,2,4,26/7/2019,0.07,2,173,0,NA
32376351,Rental unit in Madrid,4.67,2,Bedroom,3,2,0,68843867,Inn Duomo,Salamanca,Recoletos,40.42555,-3.6807,Entire home/apt,250,4,12,8/11/2023,0.21,1,176,2,NA
30672497,Rental unit in Madrid,5,2,Bedroom,3,1,0,177018784,Daniela,Salamanca,Goya,40.42626774,-3.67909357,Entire home/apt,250,2,3,30/4/2023,0.18,2,9,1,NA
29957677,Condo in Madrid,3.67,1,Bedroom,1,1,0,15760861,Miguelete,Chamartín,El Viso,40.44397,-3.68932,Entire home/apt,250,30,3,6/10/2023,0.05,1,82,1,00399835H
29434390,Rental unit in Madrid,4.8,2,Bedroom,3,1,0,1478122,Sepideh,Retiro,Estrella,40.40777,-3.66946,Private room,250,1,15,10/12/2023,0.27,2,362,4,Y5507284V
25968895,Rental unit in Madrid,4.84,3,Bedroom,4,2,0,58180200,Apartamentos Ifema S.L.,Hortaleza,Pinar del Rey,40.47231,-3.64343,Entire home/apt,250,4,43,18/9/2023,0.65,11,18,3,NA
21604470,Rental unit in Madrid,4.74,4,Bedroom,6,2,0,53479725,Teresa,Barajas,Corralejos,40.46808,-3.58365,Entire home/apt,250,6,46,6/11/2023,0.63,1,158,4,NA
21091918,Rental unit in Madrid,4.91,1,Bedroom,2,1,0,63576984,Inverproperty,Ciudad Lineal,Quintana,40.43741,-3.64334,Entire home/apt,250,2,44,14/11/2023,0.58,2,268,12,VT-3598
16768677,Rental unit in Madrid,4.75,4,Bedroom,5,3,0,104141426,Anyi & Christian,Moncloa - Aravaca,Aravaca,40.44735,-3.77851,Entire home/apt,250,60,4,7/1/2020,0.06,6,135,0,Referencia VT-9414 Número de Anotación: 2018/778085 Dirección General de Turismo Consejeria Cultural de Turismo y Deporte  Comunidad de Madrid
15969989,Condo in Madrid,4.67,1,Bedroom,3,1,0,69022392,Vicky Y Carmen,Centro,Universidad,40.42204,-3.7077,Entire home/apt,250,2,9,14/9/2019,0.12,5,0,0,NA
14270475,Rental unit in Madrid,4.74,4,Bedroom,5,2,0,30040334,Diego,Centro,Sol,40.417168,-3.705963,Entire home/apt,250,3,35,25/11/2023,0.4,1,165,27,NA
11452943,Rental unit in Madrid,4.9,4,Bedroom,5,3,0,2124038,Tomas,Chamartín,Prosperidad,40.43908,-3.67464,Entire home/apt,250,7,10,12/7/2022,0.11,2,273,0,NA
7845373,Home in Madrid,4.96,3,Bedroom,5,2,0,26205011,Roberto,Centro,Palacio,40.41476,-3.71309,Entire home/apt,250,6,142,27/11/2023,1.53,8,352,39,NA
923140,Rental unit in Madrid,4.94,2,Bedroom,2,1,0,1574604,Jorge & Angelina,Centro,Universidad,40.42194,-3.70194,Entire home/apt,250,5,174,3/11/2023,1.39,1,0,11,NA
53918728,Rental unit in Madrid,4.25,3,Bedroom,3,2,0,28786243,Emilio,Centro,Embajadores,40.4129,-3.70719,Entire home/apt,249,1,12,8/9/2023,0.52,75,287,4,NA
43069621,Rental unit in Madrid,4.7,3,Bedroom,4,3,0,342832804,Juan,Centro,Sol,40.41553,-3.7042,Entire home/apt,249,2,59,26/11/2023,1.45,1,0,30,NA
41738896,Rental unit in Madrid,4.95,1,Bedroom,1,1,0,79658460,Suso,Chamberí,Rios Rosas,40.44044,-3.69781,Entire home/apt,249,3,37,26/11/2023,0.97,2,350,14,NA
38659192,Rental unit in Madrid,4.82,2,Bedroom,2,2,0,294229909,Canaan Xibanya 1,Centro,Palacio,40.4191,-3.70969,Entire home/apt,249,2,11,4/12/2022,0.22,11,171,0,NA
37548343,Rental unit in Madrid,4.73,3,Bedroom,4,2,0,2105590,Reyes,Centro,Justicia,40.42283,-3.69868,Entire home/apt,249,1,33,4/11/2023,0.64,34,177,11,VT-2105
23430485,Rental unit in Madrid,4.74,2,Bedroom,3,2,0,28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.42556,-3.68781,Entire home/apt,249,3,34,5/11/2023,0.49,101,116,12,VT-2276
47844230,Rental unit in Madrid,4.2,3,Bedroom,4,2,0,14032635,Carlos,Tetuán,Bellas Vistas,40.44917,-3.70859,Entire home/apt,248,1,5,30/9/2023,0.27,37,358,3,NA
39099046,Rental unit in Madrid,4.84,3,Bedroom,3,2,0,299516607,Manuel Ramón Y Marina,Salamanca,Goya,40.42369,-3.6742,Entire home/apt,248,3,146,25/11/2023,2.89,1,145,38,NA
31556083,Rental unit in Madrid,4.59,3,Bedroom,3,2,0,234169324,Fabiana,Chamberí,Trafalgar,40.43318,-3.70205,Entire home/apt,248,21,17,26/5/2023,0.29,16,236,4,VT-8454
30761981,Serviced apartment in Madrid,4.74,2,Bedroom,4,1,0,228209721,Eric,Centro,Universidad,40.42718,-3.70598,Entire home/apt,248,1,94,26/11/2023,1.61,5,348,15,NA
25198976,Rental unit in Madrid,3.78,3,Bedroom,4,2,0,14032635,Carlos,Tetuán,Bellas Vistas,40.44954,-3.70869,Entire home/apt,248,1,9,1/5/2023,0.14,37,358,1,NA
21859458,Rental unit in Madrid,4.89,1,Bedroom,2,1,0,157114944,Plaza España,Moncloa - Aravaca,Casa de Campo,40.42357,-3.71565,Entire home/apt,248,1,45,5/11/2023,0.65,7,223,6,49/639209.9/17
17182264,Rental unit in Madrid,4.63,2,Bedroom,4,2,0,5542111,Apartamentos Day Madrid,Centro,Sol,40.416847,-3.703836,Entire home/apt,248,1,308,25/10/2023,3.72,38,351,33,NA
48597973,Rental unit in Madrid,4.53,1,Bedroom,2,1,0,391914783,María,Centro,Universidad,40.420937,-3.706111,Entire home/apt,247,1,19,18/9/2023,0.62,4,357,2,NA
47397851,Rental unit in Madrid,4.95,3,Bedroom,3,2,0,382633757,Yerma,Centro,Universidad,40.42583,-3.70599,Entire home/apt,247,1,21,28/11/2023,0.62,2,0,10,NA
35137928,Rental unit in Madrid,4.71,4,Bedroom,4,3,0,6163717,Fernando,Fuencarral - El Pardo,La Paz,40.47476,-3.68876,Entire home/apt,247,1,49,19/11/2023,0.89,1,352,31,NA
25284361,Rental unit in Madrid,4.2,6,Bedroom,6,2,0,191003013,Redpiso,Centro,Sol,40.41954,-3.70364,Entire home/apt,247,5,20,4/3/2020,0.3,1,0,0,VT-6630
53824227,Rental unit in Madrid,4.91,2,Bedroom,2,2,0,28786243,Emilio,Centro,Universidad,40.42224,-3.70684,Entire home/apt,246,1,44,25/11/2023,1.84,75,0,21,NA
53011953,Rental unit in Madrid,4.8,3,Bedroom,8,2,0,51647919,Monaro,Centro,Palacio,40.41575,-3.70926,Entire home/apt,246,1,93,29/11/2023,3.73,4,245,43,vt-6696
40410512,Rental unit in Madrid,4.84,3,Bedroom,3,2,0,4190343,Ramon,Centro,Sol,40.41593,-3.70522,Entire home/apt,246,5,85,30/11/2023,1.73,22,180,48,NA
19098680,Rental unit in Madrid,4.88,2,Bedroom,3,2,0,877001,Antonio,Centro,Universidad,40.42497,-3.70947,Entire home/apt,246,2,8,8/12/2021,0.1,7,315,0,NA
19097752,Rental unit in Madrid,4.81,2,Bedroom,3,2,0,877001,Antonio,Centro,Universidad,40.42671,-3.70742,Entire home/apt,246,2,21,26/11/2023,0.27,7,309,1,VT3810
19097150,Rental unit in Madrid,4.92,2,Bedroom,3,2,0,877001,Antonio,Centro,Universidad,40.42716,-3.70733,Entire home/apt,246,2,53,27/3/2023,0.67,7,315,1,NA
19013324,Rental unit in Madrid,4.91,2,Bedroom,3,2,0,877001,Antonio,Centro,Universidad,40.42486,-3.70906,Entire home/apt,246,2,113,4/7/2023,1.43,7,318,4,NA
18993001,Rental unit in Madrid,4.97,2,Bedroom,3,2,0,877001,Antonio,Centro,Universidad,40.4267,-3.70953,Entire home/apt,246,2,39,26/9/2023,0.49,7,334,1,NA
18183989,Rental unit in Madrid,4.55,2,Bedroom,3,2,0,877001,Antonio,Centro,Universidad,40.42672,-3.70767,Entire home/apt,246,2,20,24/3/2023,0.25,7,337,1,VT3812
18170275,Rental unit in Madrid,5,2,Bedroom,3,2,0,99981049,Rafael,Centro,Sol,40.41524,-3.70693,Entire home/apt,246,1,133,25/11/2023,2.44,1,74,53,VT-10983
5451147,Rental unit in Madrid,4.74,2,Bedroom,3,2,0,6282893,Patricia,Centro,Sol,40.41654,-3.70712,Entire home/apt,246,1,112,15/10/2019,1.05,10,28,0,VT-2688
3635594,Rental unit in Madrid,4.7,2,Bedroom,4,2,0,6282893,Patricia,Centro,Sol,40.41643,-3.70699,Entire home/apt,246,1,67,19/4/2019,0.6,10,31,0,NA
53408936,Rental unit in Madrid,4.35,1,Bedroom,1,1,0,12631821,Dani Y Pati,Salamanca,Goya,40.42581,-3.67071,Entire home/apt,245,2,20,26/4/2023,0.81,8,315,5,NA
43706951,Rental unit in Madrid,4.79,2,Bedroom,3,2,0,28038703,Luxury Rentals Madrid,Centro,Palacio,40.41714,-3.70976,Entire home/apt,245,3,19,27/10/2023,0.76,101,132,9,******
26904127,Rental unit in Madrid,4.67,2,Bedroom,3,2,0,69566471,Javier,Carabanchel,Opañel,40.39323,-3.71615,Entire home/apt,245,2,3,2/11/2023,0.19,36,348,2,NA
24415128,Rental unit in Madrid,4.5,3,Bedroom,4,1,0,69566471,Javier,Carabanchel,Comillas,40.39639,-3.71448,Entire home/apt,245,4,6,30/9/2023,0.09,36,348,3,NA
24319749,Rental unit in Madrid,4.7,3,Bedroom,5,2,0,179506712,Daniel,Centro,Palacio,40.41958,-3.71411,Entire home/apt,245,3,134,4/12/2023,2.01,4,0,37,VT6454
24212655,Rental unit in Madrid,4.88,2,Bedroom,5,2,0,121724634,Daniela,Salamanca,Lista,40.42934,-3.67322,Entire home/apt,245,10,8,30/10/2023,0.12,20,206,4,VT-6994
7571127,Serviced apartment in Madrid,4.65,3,Bedroom,3,2,0,37291567,Cris,Centro,Sol,40.41619,-3.70754,Entire home/apt,245,2,469,8/12/2023,4.67,11,295,110,NA
49930121,Rental unit in Madrid,4.47,4,Bedroom,5,2,0,402626275,Suizong,Centro,Sol,40.41597,-3.70388,Entire home/apt,244,1,57,1/10/2023,1.85,1,343,15,NA
47307278,Rental unit in Madrid,4.67,1,Bedroom,2,1,0,380152203,Sonder (Madrid),Centro,Universidad,40.42669,-3.7017,Entire home/apt,244,1,3,13/4/2022,0.09,12,300,0,NA
28489710,Rental unit in Madrid,4.75,1,Bedroom,3,1,0,198455622,Roisa,Centro,Universidad,40.42771,-3.70513,Entire home/apt,244,1,4,21/2/2021,0.07,8,0,0,VT685
47936891,Rental unit in Madrid,4.6,2,Bedroom,4,2,0,228209721,Eric,Centro,Universidad,40.42567,-3.70614,Entire home/apt,243,1,50,14/9/2023,1.49,5,308,19,NA
41321642,Rental unit in Madrid,4.81,3,Bedroom,4,2,0,236541436,Marcelo,Centro,Embajadores,40.411423,-3.702589,Entire home/apt,243,2,111,23/11/2023,2.35,4,121,10,Referencia 10/289696.9/19 de fecha 30/09/2019 Asunto1810F2
40554186,Rental unit in Madrid,4.58,3,Bedroom,4,3,0,18717127,Jose Pablo,Centro,Justicia,40.42523,-3.69534,Entire home/apt,243,1,90,14/11/2023,1.84,8,310,37,NA
39885528,Rental unit in Madrid,4.8,5,Bedroom,6,4,0,302868271,Patricia & Dani,Centro,Cortes,40.41431,-3.69611,Entire home/apt,243,1,5,13/11/2023,0.24,5,345,2,NA
36785557,Rental unit in Madrid,4.92,2,Bedroom,3,1,0,60358230,Sol,Salamanca,Recoletos,40.42615,-3.68471,Entire home/apt,243,2,119,9/11/2023,2.22,7,260,44,VT-11477
36500227,Rental unit in Madrid,4.87,2,Bedroom,3,1,0,169893879,Paloma,Salamanca,Goya,40.42262,-3.67766,Entire home/apt,243,1,52,25/11/2023,1,1,144,20,NA
24940608,Loft in Madrid,4.75,1,Studio,1,1,0,52318704,Valen,Centro,Palacio,40.40939713,-3.712137938,Entire home/apt,243,3,362,1/12/2023,5.32,2,0,68,NA
5817222,Rental unit in Madrid,4.98,3,Bedroom,4,2,0,30039646,Alfonso,Centro,Palacio,40.42145,-3.70981,Entire home/apt,243,3,363,10/12/2023,3.51,1,0,45,VT-10591
24505225,Rental unit in Madrid,3.44,2,Bedroom,3,1,0,99018982,Juan Y Bea,Moncloa - Aravaca,Argüelles,40.43167,-3.71945,Entire home/apt,242,1,18,24/2/2023,0.31,56,286,2,VT-8244
21859129,Rental unit in Madrid,4.91,2,Bedroom,3,2,0,157114944,Plaza España,Moncloa - Aravaca,Argüelles,40.42247,-3.7154,Entire home/apt,242,1,293,13/11/2023,4.12,7,0,118,49/638949.9/17
684564,Rental unit in Madrid,4.72,1,Bedroom,2,1,0,1941314,Xavier,Centro,Palacio,40.41747,-3.70979,Entire home/apt,242,2,163,22/10/2023,1.31,1,269,6,NA
53599308,Rental unit in Madrid,4.33,2,Bedroom,2,2,0,28038703,Luxury Rentals Madrid,Centro,Justicia,40.42539,-3.69464,Entire home/apt,241,3,6,26/11/2023,0.25,101,106,3,VT-6176
20229880,Rental unit in Madrid,4.95,1,Bedroom,1,1,0,21389511,Maria Aurora,Salamanca,Recoletos,40.41986,-3.69083,Entire home/apt,241,3,20,26/11/2023,1.14,1,0,14,NA
54051574,Rental unit in Madrid,4.57,1,Bedroom,1,1,0,276347372,Carolyn,Centro,Embajadores,40.40988,-3.70556,Entire home/apt,240,1,42,2/7/2023,1.77,3,350,11,NA
53235541,Rental unit in Madrid,4.83,2,Bedroom,2,2,0,121724634,Daniela,Salamanca,Lista,40.42907,-3.67329,Entire home/apt,240,14,6,30/10/2023,0.28,20,136,2,NA
51052293,casa particular in Madrid,4.5,2,Bedroom,2,2,0,217067249,Jorge,Salamanca,Goya,40.42191,-3.67516,Entire home/apt,240,2,98,1/10/2023,3.42,89,171,24,VT-67898
50760072,Rental unit in Madrid,4.48,2,Bedroom,2,2,0,217067249,Jorge,Salamanca,Castellana,40.436325,-3.68029,Entire home/apt,240,2,87,3/9/2023,2.99,89,248,28,VT-89874
50025775,Rental unit in Madrid,4.57,3,Bedroom,3,3,0,28786243,Emilio,Centro,Cortes,40.41449,-3.69921,Entire home/apt,240,1,49,15/11/2023,1.6,75,339,16,NA
49604002,Rental unit in Madrid,4.6,4,Bedroom,7,2,0,377605855,MIT House,Centro,Embajadores,40.41272,-3.70392,Entire home/apt,240,1,34,7/12/2023,1.19,291,0,12,VT-1487
43306241,Condo in Madrid,4.67,2,Bedroom,3,1,0,4184655,Carlos,Barajas,Timón,40.47575,-3.58305,Entire home/apt,240,1,42,14/8/2023,0.97,4,335,4,NA
53394748,Rental unit in Madrid,4.93,4,Bedroom,5,2,0,31774454,Juan José,Ciudad Lineal,Costillares,40.47296,-3.67314,Entire home/apt,239,5,41,15/11/2023,1.73,6,12,24,NA
51275925,Hotel in Madrid,5,1,Studio,1,1,0,414026108,Catalonia Gran Via Madrid,Centro,Cortes,40.419472,-3.699086,Private room,239,1,4,20/8/2023,0.15,4,354,1,NA
38308170,Rental unit in Madrid,4.93,1,Bedroom,2,2,0,2105590,Reyes,Moncloa - Aravaca,Argüelles,40.42414,-3.7122,Entire home/apt,239,1,60,29/11/2023,1.19,34,168,37,VT-21596
30424489,Rental unit in Madrid,4.79,5,Bedroom,8,4,0,23849920,Emma,Centro,Cortes,40.41116,-3.69424,Entire home/apt,239,5,101,7/12/2023,1.65,4,153,44,NA
27153703,Boutique hotel in Madrid,5,1,Bedroom,1,1,0,202690608,Lara De One Shot Luchana,Chamberí,Trafalgar,40.43027,-3.70017,Private room,239,1,3,14/2/2023,0.09,3,209,1,HM-4753
27043136,Serviced apartment in Madrid,4.75,2,Bedroom,6,2,0,71435660,Mola Suites,Centro,Embajadores,40.41418,-3.70381,Entire home/apt,239,1,4,27/9/2019,0.07,8,284,0,NA
12692422,Rental unit in Madrid,4.79,1,Bedroom,2,1,0,27326529,Luis,Centro,Cortes,40.41565,-3.69853,Entire home/apt,239,3,19,25/11/2018,0.21,3,0,0,NA
53807235,Rental unit in Madrid,4.5,2,Bedroom,4,2,0,430264712,Emilio,Centro,Sol,40.42008,-3.70264,Entire home/apt,238,1,10,23/11/2023,0.55,52,325,7,NA
53584174,Rental unit in Madrid,4.59,3,Bedroom,3,2,0,28786243,Emilio,Centro,Palacio,40.41095,-3.71183,Entire home/apt,237,1,54,29/11/2023,2.19,75,339,19,NA
31641205,Serviced apartment in Malasaña,4.61,5,Bedroom,9,2,0,193441141,Slow Suites Luchana,Chamberí,Trafalgar,40.4295,-3.70218,Entire home/apt,237,1,80,1/12/2023,1.37,10,288,23,NA
31219023,Rental unit in Madrid,4.93,5,Bedroom,5,4,0,233469210,Alberto,Tetuán,Cuatro Caminos,40.44685,-3.70234,Entire home/apt,237,3,160,7/12/2023,2.72,1,0,55,49/880096.9/18
27745568,Rental unit in Madrid,4.55,2,Bedroom,4,2,0,28038703,Luxury Rentals Madrid,Centro,Palacio,40.41719,-3.71008,Entire home/apt,237,3,11,22/9/2022,0.22,101,157,0,VT-5891
18832514,Rental unit in Madrid,4.76,3,Bedroom,3,1,0,28786243,Emilio,Centro,Embajadores,40.41194,-3.70167,Entire home/apt,237,1,234,12/9/2023,2.93,75,275,16,NA
33446662,Rental unit in Madrid,4.96,3,Bedroom,5,2,0,251971975,Alfonso,Centro,Palacio,40.42205,-3.70905,Entire home/apt,236,3,173,11/12/2023,3.04,3,311,48,VT-11039
30850235,Rental unit in Madrid,4.86,1,Bedroom,1,1,0,6711350,David,Centro,Embajadores,40.40995,-3.69559,Entire home/apt,236,2,35,12/12/2023,0.58,1,32,5,NA
28062308,Rental unit in Madrid,4.89,2,Bedroom,3,2,0,19357370,Leonor Cristina,Centro,Justicia,40.42278,-3.69595,Entire home/apt,236,4,135,10/12/2023,2.11,1,132,61,NA
7606746,Condo in Madrid,4.66,2,Bedroom,3,2,0,39894267,J A,Retiro,Ibiza,40.41893768,-3.677702904,Entire home/apt,236,5,50,22/7/2023,0.5,1,100,3,NA
6263965,Rental unit in Madrid,4.88,2,Bedroom,2,2,0,32552981,Cayetano & Concha,Salamanca,Goya,40.42213,-3.67878,Entire home/apt,236,2,273,10/12/2023,2.66,2,316,42,NA
38294263,Rental unit in Madrid,4.8,2,Bedroom,5,2,0,8124160,Flavia,Centro,Universidad,40.42172,-3.70171,Entire home/apt,235,1,121,3/12/2023,2.35,10,247,45,NA
38210602,Home in Madrid,4.86,2,Bedroom,4,2,0,4006696,Eva,Hortaleza,Apostol Santiago,40.4713,-3.6621,Entire home/apt,235,4,14,28/10/2023,0.27,1,353,4,NA
28862918,Rental unit in Madrid,4.14,3,Bedroom,7,2,0,149257574,Apartamentos Torr,Chamartín,Prosperidad,40.44203,-3.67446,Entire home/apt,235,2,22,19/11/2023,0.35,14,72,5,NA
24980742,Rental unit in Madrid,4.82,4,Bedroom,6,2,0,106484041,Fejai,Chamberí,Arapiles,40.4308,-3.71046,Entire home/apt,235,2,209,15/12/2023,3.09,2,0,54,VT-6291
51609768,Rental unit in Madrid,4.86,2,Bedroom,NA,2,0,27468597,Kike & May,Salamanca,Goya,40.42391196,-3.674022183,Entire home/apt,234,5,29,18/10/2023,1.67,2,35,19,NA
25898760,Condo in Madrid,4.33,2,Bedroom,5,2,0,14032635,Carlos,Carabanchel,Comillas,40.39025,-3.71505,Entire home/apt,234,1,6,11/6/2023,0.09,37,281,2,NA
53823591,Rental unit in Madrid,4.8,2,Bedroom,2,2,0,28786243,Emilio,Centro,Universidad,40.42433,-3.70636,Entire home/apt,233,1,44,8/11/2023,1.84,75,345,14,NA
52895964,Aparthotel in Madrid,4.2,2,Bedroom,2,1,0,428236958,Boutike,Salamanca,Recoletos,40.41991043,-3.691504955,Entire home/apt,233,1,15,19/8/2023,0.63,3,208,4,AM1324
1087049,Rental unit in Madrid,4.87,3,Bedroom,4,2,0,2044655,Sylvia,Centro,Embajadores,40.41353,-3.70715,Entire home/apt,233,3,81,23/10/2023,0.64,5,0,3,NA
32131838,Rental unit in Madrid,4.48,3,Bedroom,6,2,0,232592659,Ines,Centro,Palacio,40.41527,-3.70879,Entire home/apt,232,1,149,11/12/2023,2.55,1,313,47,NA
31636317,Serviced apartment in Centro,4.92,3,Bedroom,4,2,0,227756127,Slow Suites Gran Via,Centro,Cortes,40.41898,-3.6973,Entire home/apt,232,1,13,14/11/2023,0.24,4,44,11,NA
6826999,Rental unit in Madrid,4.96,1,Bedroom,2,1,0,7978735,Pedro,Centro,Justicia,40.42449321,-3.696817865,Entire home/apt,232,2,25,5/12/2023,3.26,1,171,25,NA
1184735,Rental unit in Madrid,4.92,2,Bedroom,3,1,0,4112877,Susa,Centro,Sol,40.4183,-3.70731,Entire home/apt,232,3,131,16/10/2023,1.06,10,13,19,VT207
52831029,Rental unit in Madrid,4.92,3,Bedroom,3,2,0,3310127,Sebastian,Salamanca,Castellana,40.43148,-3.68549,Entire home/apt,231,56,38,12/12/2023,1.9,1,162,10,NA
19931449,Rental unit in Madrid,4.98,2,Bedroom,2,2,0,134687379,Luis,Centro,Embajadores,40.41361,-3.70676,Entire home/apt,231,2,202,29/11/2023,2.65,1,201,47,VT-5127
52898088,Rental unit in Madrid,4.52,3,Bedroom,4,2,0,233841185,Selektia,Salamanca,Castellana,40.437584,-3.684789,Entire home/apt,230,1,31,26/11/2023,1.23,10,332,18,NA
50165033,Rental unit in Madrid,3.83,2,Bedroom,3,2,0,2105590,Reyes,Centro,Justicia,40.42358,-3.69746,Entire home/apt,230,1,12,20/2/2023,0.4,34,211,3,VT-3190
26990662,Rental unit in Madrid,4.77,1,Bedroom,2,1,0,202764267,Victoria & Dani,Centro,Universidad,40.42392,-3.70351,Entire home/apt,230,1,238,5/12/2023,3.62,1,61,75,NA
22494961,Rental unit in Madrid,4.62,4,Bedroom,4,2,0,9192527,Mercedes,Centro,Sol,40.42004,-3.70663,Entire home/apt,230,4,13,29/8/2023,0.2,1,57,6,NA
14374562,Rental unit in Madrid,4.46,1,Bedroom,4,1,0,22416437,Hugo Y Silvia,Centro,Sol,40.41707,-3.70221,Entire home/apt,230,2,179,10/12/2023,2.47,6,69,58,NA
683208,Rental unit in Madrid,4.83,4,Bedroom,4,3,0,9228673,Home At Homes,Salamanca,Lista,40.43189,-3.67793,Entire home/apt,230,365,54,1/2/2020,0.4,11,0,0,VT-19
